video-name,f-init,n-frames,video-frames,sentences
v_JowsnupmNd0,0,564,561,A little girl is crossing the monkey bars.
v_JOYduGqZSRc,18370,135910,183683,"Men explains the game beer pong, while people compete in the tournament."
v_JO_CW4PR3I8,2230,38270,40542,A man is holding a wooden case.
v_Jp7KeCimrMI,0,2668,2666,A man stretches out shirts on an ironing board in a workshop area and uses a flat iron to steam press it.
v_jpGyplACWUg,0,1356,1352,a man is celebrating with his arms in the air.
v_jpSbO4LrEnc,0,13400,13344,A person is seen wearing a back pack and riding away from the camera on roller blades.
v_jpvgI6bNO1g,0,5707,5975,A camera pans all around a forest and leads into a rope tied to a tree.
v_jQ2UoAENwlw,0,64440,64392,A man is seen sitting on a chair look nervously at the camera while another man sits behind him.
v_JQ3mObvro1s,0,151390,151302,"A white intro screen appears with small circle pictures of a man at the upper left, a woman at the bottom right, and the words ""HOOKED ON RUNNING Smart training for busy women"" in the middle."
v_jqEpQ-cRGFk,0,95900,95851,We see a sleeping lady in a hospital.
v_JqFFXs0RAnI,0,566,585,"A person competes solving a cube puzzle behind a chronometer, while a woman takes notes and watch the person."
v_JQf_oSGY8q4,0,5950,5946,There's a woman dressed in black playing billiards in front of some spectators.
v_jQgAdClKvDE,0,5812,5811,A man in a neon coat is driving a car with the camera on a stick outside the window.
v_jqKK2KH6l4Q,0,3067,3065,AN intro screen showing a man perform Brazilian martial arts appears on the screen.
v_jqLFT1c8WS8,0,5086,5616,"Videos of several men throwing the discus are shown in turn, with the men being watched by audiences and judges, and the throws replayed in slow motion after."
v_jqLwYHwYYPM,0,6300,6297,"A black screen appears and the yellow words appear on them read ""Extreme How-To presents""."
v_jqRJM8b4pgE,0,2357,2370,"A man is sitting at a booth surrounded by pipes, talking and gesturing."
v_jqrLD8zs7R4,0,4171,4168,"A couple appears on the screen, talking about dancing the tango."
v_jQU4NYJzxco,0,1797,1792,There are two children standing at a double stainless steel sink in a residential home.
v_jqW7r60gOzE,13,362,388,A man is seen standing before a hold child holding up a pinata while others stand around and watch.
v_jqZg_FK2OlM,0,762,760,A camera pans around a fenced in are and leads into a woman holding a paint brush.
v_JRg3W4xKvJI,0,5446,5443,"An intro clip appears and it's an animation of a gray rocking chair rocking on a very light gray screen that have orange words that say ""THE Strippers!"" and the white letters M&R in a dark blue oval."
v_jRj8deMhPrQ,0,123670,123690,A man in a black jacket is standing outside talking.
v_jRnJRqvmZvk,0,3460,3458,Boys arm wrestle in a match for a large crowd.
v_JRr3BruqS2Y,0,5564,5563,A woman is rollerskating across a street with people crossing behind her.
v_lS_bztQjpGM,11270,137679,161045,"A girl with long blond hair, wearing a blue robe is doing a tutorial on how to use hot rollers in her hair."
v_Lt6waJFJWI0,0,61150,63653,The players are holding a flat bat and running towards the balls.
v_LtdO87DWEHM,0,361,361,Several clips of shown of a person riding down city streets on roller blades.
v_lTFCUuLtUJs,0,6183,6473,A large group of people are seen standing around a track leading into several people running down the road.
v_LTmYxVYBa90,0,852,851,A group of people are sitting on camels in the sand beside a hill.
v_LtQTtCplKz0,0,4661,4658,"A man by the name of ALEX AL-AMEEN is smiling and talking and the words below his name say that he has been ""SELECTED FOR COMMONWEALTH GAMES 2014 110 METRE HURDLES""."
v_lu7viu9nf6g,0,2522,2519,Various clips of a large group of people are seen standing together leading into clips of people shooting bows and arrows.
v_luDywPbDOEQ,0,3993,3990,We see a white title screen.
v_lue8XE3MEe8,10,2123,2131,"A man dressed in black shorts, t-shirt, sneakers and red baseball cap walks into an orange walled room with hardwood floors and demonstrates an arm lift exercise with two metal black dumbbells."
v_lUk_dSjmIgM,0,2351,2583,A young girl is cleaning the sink.
v_lUrHCNqVl-A,0,5080,5289,An athletic man is seen standing in a circle followed by spinning around and throwing an object off into the distance.
v_lUw8OA9R4mQ,98,6438,6567,A large group of people are seen standing around a room with a woman in front grabbing a drink.
v_lUX1nfb5rx0,0,141360,141332,woman is standing in font of a counter and is talking to the camera.
v_lvAXZEUE0m8,0,4578,4576,A man puts a harness on and steps on a bridge.
v_LvbM6zv8XVc,0,5444,5524,People are dancing on the beach.
v_lvd2InghJOo,0,1970,1970,Two people are playing racquetball .
v_lVe-7FnfNz8,0,517,516,A girl is going across monkey bars on a playground.
v_LVG7DLzI-GM,166,1497,1660,A lady that works at a casino shows you how to play black jack.
v__ao0UwSJHWA,100,6542,6675,A man is seen sitting in a large gym while speaking to the camera and sitting on a medicine ball.
v__AuJBnTClQ8,0,3502,3590,Several close ups are shown of a razor that leads into a man shaving another's face.
v__B2kFN9MfwU,0,141160,141132,A woman is shown hosting a news segment when the camera pans to sunscreen news.
v__B3Q8bTJWG4,0,1698,1695,A man rides a horse into an arena.
v__BHoMDR2ZVg,0,717,754,A man wearing glasses is seen speaking to the camera in a tattoo shop.
v__bj64aqyIyk,0,243,234,A girl is crossing the monkey bars.
v__BJqPK0NNZU,8280,89110,97423,The woman in the field is standing behind the net.
v__Boy9qJLibI,0,3979,4276,A graphic is seen with logo title.
v__bSRAXNa5PY,0,96670,96672,We see a man dive into a pool in slow motion.
v__BWSmg81iMM,0,1023,1027,A band wearing Scottish kilts plays bagpipes and other instruments in the front University auditorium.
v__CFadTE9L4I,0,3761,3759,A woman washes clothes in a bucket with soap.
v__cLb2ZRS_4M,0,6836,6834,many guys in all black stands on a grassy area with music instruments and does a sync performance in front of other people sitting on the grass watching.
v__cU5aISTDBo,0,734,1332,People are standing on a field of grass.
v__CYdiU1sMwc,0,721,720,A man is using a leaf blower to blow the leaves off the grass.
v__cZD6JN-SYg,0,130250,130193,Various pictures of men are shown in the beginning of the video followed by several lines of text shown.
v__dFzOHyZSNk,531,2293,4827,Two men are long boarding down a hill.
v__DiTdY1Mtj4,0,146150,146181,A person is seen bending over near a crowd and begins playing a game of shuffleboard.
v__dLbtK8_SHo,639,5400,6389,The video is about a tennis tutorial and drill by Edgar Giffenig.
v__dp7ZH3Upuw,0,1662,1657,A small boy swings out off a large piece of playground equipment.
v__eanWnL3FtM,0,3582,3588,A man wearing a blue shirt and a man wearing a dart shirt enter a stage surrounded by a crowd.
v__EKqIcXdW04,0,1620,1619,"A lady knees, while a guy walks and instructs."
v__ekSmyvWdRQ,0,361,360,A person is putting salad into a clear bowl.
v_CQvmcZSfyhI,0,4791,4789,A group of cheerleaders come from the side stage and begin smiling and waving to the crowd before settling into their formation.
v_cqVvHj1oC-8,3370,216900,224758,Two people are seen hosting a news segment that leads into clips of people scraping off their cars.
v_CQweu0ZYNHU,0,2339,2410,Three men stand together wearing heavily padded clothing with suspenders.
v_cqxrPBGP4nU,0,1865,1862,A before and after picture of a sink is shown.
v_cRBnLFujD3g,0,2686,2781,Performers sings and dancers on a concert stage.
v_CrCtYGvG9Uw,0,2385,2384,A man is talking to a camera about his hair.
v_cRDXBF2RcYI,0,766,765,A person is laying back on a bed.
v_crfrKqFp0Zg,77,3704,3879,A man is seen standing in a black room and proceeds to play a flute while the camera captures him.
v_CRKA3xPEKm8,0,1242,1271,man is standing in parallels doing gymnastics in a roofed gym.
v_CrnNXizH0IQ,61,2872,3070,A man is seen speaking to the camera while pointing to various tools and wooden objects in front of him.
v_cRpzDPS6zeY,24,2334,2481,A man and a woman are performing a couple's dance routine while other couples dance around them.
v_crSMHcUkPcA,0,2707,2705,A green splash appears against a white back drown.
v_cRTsarldNlc,0,25540,25522,a boy stands on a field with a shot put in hand.
v_crxqFzslD0Y,0,5417,5415,A man in a black shirt smiles at the camera.
v_crz2vi_dguk,0,1724,1725,A sink is covered in filth.
v_cS19K2310Lc,0,4932,4930,A picture is shown of a baby juxtaposed beside a little girl.
v_CsaeiOFuij0,0,51900,51863,A man is positioning a camera and then walks into a room through a wall of glass with three walls in them.
v_Ox16PeB954Q,0,1116,1115,A man and child are sitting on a couch while the adult smokes hookah tobacco.
v_Ox51OBhM5Ak,86,510,963,A girl in a yellow shirt is eating an ice cream cone.
v_oxcUr-Nlldo,0,4817,4816,We see men walking down the street and a skateboarder fall.
v_oXFKaTlg3p0,0,4535,4875,People are riding in a boat in the water.
v_oXKrreio9hg,0,1954,1952,A gymnast is seen standing ready with her arms up that leads into her running down and doing flips down a track into a pit.
v_oxp7V1AKJWk,0,127740,136620,A little boy is playing an arcade game.
v_oXPgInpuHDA,0,2477,2475,A group of cheerleaders perform in the middle of a basketball court while an audience watches.
v_OxPzQ4yqfwg,0,51710,51671,An older woman sitting at the table reading her paper work.
v_oXqzXQRqAhI,0,1659,1657,Two kids are seen sitting in a bath tub with one holding a bucket and the holding smiling and laughing.
v_oY1y_UONCGg,0,161360,161328,"A little boy is sitting on the floor, touching a vacuum cleaner and talking."
v_Oya9LWABkf4,0,3008,3006,A girl is outside on a boat dock holding a three hula hoops in her hands.
v_OyeXXxV3MSg,0,45530,71194,Two men laugh and bow there heads watching work get done.
v_oYhVH1vIXFM,0,4028,4026,This video shows you how to make spaghetti with sausage with a simple tomato sauce.
v_Oyi0X-rwUg8,0,144,155,A man is holding another man on his shoulders in a wrestling ring as the crowd cheers and watches.
v_oyljZJZJ7IA,890,165070,177454,A man demonstrates how to use a special dog collar and harness on a dog using both a stuffed toy dog and real dogs.
v_oYmE833AO2w,0,178330,178338,A man in grey shirt applies plaster with a handheld spatula to the interior wall of a building.
v_OYMGPkucZYI,0,2164,2173,Ehow and Style are on the screen.
v_OYPyiUC4h68,0,135950,135993,A man in bathing suit and his wife float down a river on intertubes.
v_OyV4eki18GE,0,2325,2323,A baby in a hat is sitting on a chair.
v_uXPm6SMQH1M,0,1075,1072,A black horse is standing in a stable with several yellow things on his hair.
v_uxRBnIWE79s,0,1529,1528,People are indoors and the focus is on various clips of various different people fencing one another.
v_uxsZFuXKs3A,0,383,381,A man is outdoors standing on a 4 step tool and swipes his hedge cutter to the right.
v_uXX2lSVAXq8,0,4878,4875,A medical processional puts a device and needle in someones face.
v_UXX8k68S3_g,7,1456,1486,A person is seen drawing on the side of a pumpkin and then leads into cutting out the outlines.
v_uY0ngQlbIZc,0,1776,1782,Two men that are matching each other are playing a game of racket ball.
v_uy7WAwrrNiA,0,4923,4919,People are standing on a field looking up at kites in the sky.
v_uyBGDfYo0qE,0,2004,2004,A person is vacuuming in a hallway.
v_UYcpD3r6Ol0,0,6996,6994,"A black screen appears and a black triangle with blue and green lights illuminating from it appear in the middle and red fancy lettering appear in the middle and read ""Lovey's Nails""."
v_UYFDYX4i2EY,0,3637,3655,A man is standing on a stage performing different moves.
v_UYHgieL5IKM,0,5438,5547,"A man is giving advice on outdoor activities, specifically mushrooming and closeup is shown and the man talks about it."
v_UYhKDweME3A,0,2043,2294,"A man fills a pot with water and adds salt and oil, and then boil the water while talking."
v_uYLYJABDubw,0,640,639,We see two ladies arm wrestling.
v_UyORfPxpaGo,0,12050,12009,A boy sitting on a bunk bed.
v_uyp6t45rOD8,0,3521,3520,An athlete performs high jump and lands on the mat while person takes notes.
v_UyqM2sglj1s,0,5946,5943,A person is snowboarding on a mountain.
v_uYqNIBbz4_Q,230,23220,23398,A man is seen standing outside holding a rope and tying it around a tree bark.
v_UySzNwvkQKQ,0,2311,2312,"There are people standing in a large indoor court, on two different sides, with balls in the middle of the court."
v_OhpILjGpQTs,0,1959,1957,We see the title card fade out.
v_OhPSVjVQZ8o,0,280,294,A young child wearing a helmet is climbing on monkey bars on a playground with a small boy underneath her.
v_OHwE8aA90IE,0,55,56,A young man is seen standing before a lawn mower and looking at the camera.
v_OhXBMlKOHMI,12,1255,1267,There are a lot of people in an opened court area and they look to be mostly elderly people playing some kind of sport.
v_OhydQlKoSUw,0,1865,1863,A person is seen getting out of a car and walking around to the trunk to grab a surf board.
v_Oi-atN4-Oqk,0,8910,29727,A young man dance in a room moving his hands and putting behind his back.
v_OIA7lPraPSM,0,6546,6543,"Three people are riding skateboards on a road in a city and the text on the bottom left screen say ""Three regulars Justice - New Jack"" and they are skating fast going forward, turning, curving, bending down and doing other various tricks all throughout the city and not wearing any helmets or other safety gear."
v_oijpI0s_R04,0,5103,5099,The colorful title screen is seen.
v_OixwThoO8z4,0,5105,5103,"A black screen appears and handwritten looking white text appears on the screen and it say's ""Bart Rollin""."
v_oj6czGQ830c,0,5568,5564,Men and woman posing and smiling at the camera.
v_oJCB2Zglcq4,0,1279,1323,A small group of people are seen standing inside a fenced in area with a man sitting on a horse.
v_OJJMEEsOdPQ,0,6870,12337,girl us hanging from a pole in a roofed gym and make a jump to the land pool.
v_ojQdrhHT_gE,0,95900,95922,People are driving in bumper cars and bump into one another and are forced to stop.
v_OjQHQptSXk0,67,2724,3362,A large parade of people marching down a street is shown with several hundred people watching on the side.
v_ojVY8I3GPa4,0,4957,4953,"A bull is in a ring, looking at the bullfighters on the outside."
v_OJYajhN1RHs,782,6328,7109,A woman does a hair dressing routine by brushing and blowdrying hair.
v_Oj_PLXsWxL4,25,4935,5138,"A weightlifter stands on a wooden platform in a gym room and lifts heavily weighted bar bells above his head, several times while surrounded by onlookers."
v_ok3Kpgv0PzE,0,2932,2931,The female gymnast raised her arm as the judge raise the flag.
v_TL7hwQauhFo,0,4009,4008,In an indoor court teams of men are playing soccer while audience sits in the stadium.
v_tL90IPP3hbA,0,2186,2219,A logo is seen and captions are shown on the screen.
v_tLdbdQ9fVZE,33,1291,1343,A person is seen standing next to a tree while waving and speaking to the camera.
v_TlDkQ8SNG64,0,774,773,A boy sits a top a camel.
v_TLJdzU44My4,33,1248,1326,A young man is seen sitting in a chair holding a vacuum in his hands.
v_tlNpR7CkM-4,0,2506,2504,A man is shown inside a church.
v_TLQFjTXZ58E,0,127940,127974,A man is standing outside in his front lawn with his mower.
v_TlwJfzlZZsE,331,2395,3009,A man spins and throws a ball onto the field.
v_tLxv2E7gj5c,0,921,921,Two people are seen running inside an indoor closed room and hitting a tennis ball around with rackets.
v_tM0BAYylvLA,0,1371,1574,A young boy sits in a chair with protective gown on and gets his hair cut with electric clippers by mom at home.
v_Tm0jUAQf6zY,0,1195,1193,A young girl is standing in her living room holding a baton horizontal to her neck while a cat on the ground is moving about.
v_Tm1ebIrDyz0,0,1577,1573,We see an opening title screen.
v_Tm7N2HU4noQ,0,5401,5399,We see a basketball title screen.
v_TmA7xnrULME,0,1921,1920,A small group of kids are seen playing with two adults on a beach pushing sand into a pile.
v_tmBTO0cA_qw,0,6110,6108,A man stands in front of a counter with his hands down in front of equipment.
v_tMheZSxPl3Q,0,1715,2182,Pieces of furniture are seen including cabinets and tables.
v_TmI9MxCDBMw,0,5169,5166,A murky river is shown next to a row of trees.
v_TMnmi7WJr_o,0,4632,4630,A man is standing outside a tattoo and piercing parlor.
v_TmnVK-cYrzg,16239,129160,147573,There's a little boy sitting on a bed in the bedroom.
v_TM_5fb15eXQ,0,2164,2164,A guy is giving a lesson about snow boards he puts a big rub brand on the board to hold the foot placers in place.
v_TN73eY7B208,3870,189650,193541,"A group of female in a big studio are wearing black, they are in a formation, then the man in black vest and white pants walked at the center."
v_JviFZ5Cliug,164,2603,5480,A woman in a white shirt is standing by an exercise machine.
v_jVM8v6uJx8c,0,2064,2060,The intro comes onto the screen introducing a video about ho to climb rocks.
v_JvP1O8ZIL3A,239,6402,6846,A woman is seen standing behind another woman sitting in a chair and begins styling her hair.
v_jVp2BsFOIVA,0,115310,115304,Three kids swinging on the play set in the back yard.
v_jvQU6RyhY7I,0,1435,1434,A woman has a bandana tied around her eyes.
v_Jvxk68D3F2w,0,5415,5494,A camera pans all around a paintball course and shows a closeup of a person speaking.
v_JW5P5FdOrcw,0,6231,6229,A woman is standing up talking and holding a blue mop.
v_jw8yJ6tJXrA,0,431,446,A man is seen kneeling down before a track while others watch on the sides.
v_JWb0-VdfZI4,16,1649,1691,A small child is seen standing on the sidewalk and looking off into the distance.
v_jwd8ELi0au8,0,2683,3439,We see a dart board on a wall.
v_JwdW7Tlc4gs,0,4108,4488,A young man is sitting in his room.
v_JWFJGkUKVfk,0,3491,3489,A man is kneeling down in a garage looking at tools on the ground.
v_jwlYaPt2DIs,0,791,790,We see a man at a table in a field juicing a fruit to make a juice.
v_jwOZsKS25oc,286,1397,1681,A woman dressed in a pink tank top and gray tights is demonstrating spinning in a fitness gym.
v_jwqotL-yNvE,0,4032,4030,A video is shown of a first person view of someone exploring a large open field on the way to a track.
v_jWuq6clN5q4,650,1621,2364,The people are shown playing the drums using wooden drumsticks.
v_jwv7eQpeGW4,0,5423,5418,A man is running down a track he jumps into a pile of sand.
v_IY1bVy1yZv4,0,1734,2181,A man is sitting down on the ground fixing a child's bike.
v_IYbnF7LM2II,125,3737,4175,Two men are seen running around an enclosed room holding tennis rackets and hitting a ball around the room.
v_iYdbam6e8cI,0,4367,5634,People are roller blading down sets of stairs.
v_iyGv338SnrQ,0,2101,2100,An elderly woman lays on down against a brown pillow.
v_iyGve9RCjV4,70,6754,6997,Two people are seen performing various martial arts with one another while a large group of people watch on the sides.
v_iYH0Ol3xIZU,8,1652,1673,"A man in a white asian inspired outfit stands outdoors, surrounded by trees, on the grass, and performs several slow martial arts and meditation moves."
v_IytPbGtfo14,0,2455,2454,We see a lady behind a bar talking.
v_iYxj8a1TPYk,0,4718,4716,A basketball player is seen dribbling a ball in various shots for the camera and leads into the player making baskets over and over again.
v_IZCzbslH8jo,0,4891,4887,A woman is on a court playing with a stick.
v_izdf6Fm48Tc,0,6656,6824,A man is seen speaking to the camera with a pair of shoes in front of him.
v_IZdVPuT8Hfs,0,2247,2244,A person is helping a young  man to jump behind the rails of a bridge and check the belts.
v_iZg4cUU6Hkc,0,3062,3061,A group of teen boys are outside in a yard.
v_iZImXrduFlA,0,133170,133127,a man is outside in his yard.
v_iZlG0UOtImQ,0,4763,4761,A blond boy holding a pool stick is hitting balls on a pool table that is sectioned off from yellow tape while a large crowd is gathered outside of the yellow tape.
v_Izr9-P7YIKw,0,1480,1475,A woman removes a bolt from a tire.
v_izSjI7hH1-Y,0,103230,103165,A young woman is sitting a chair extremely still as a pair of scissors are being put up her nose.
v_iZtie23nW_A,0,1567,1565,A red mustang is being hosed down.
v_im-nQ-KEzaQ,3230,123560,129411,A woman is seen speaking to the camera with various ingredients laid out as well as her cleaning.
v_im6KJzbZzKE,0,3384,3381,An athletic woman is seen standing before a track and begins running down the side.
v_iM8rmKLJnt8,0,1259,1678,woman is painting the fence with white paint.
v_iM8ZD2PwKDg,477,3192,3818,There is a group of ladies in a gym dressed in workout tops and tights.
v_iMiKGoQ7RjE,0,3162,3831,A man in a black hat is hitting a ball on the grass with a club.
v_Imui46JTe7s,0,3671,3669,We see a fitness center sign.
v_iMXdwkAGfM4,0,6544,6535,A man sits in a chair while a standing man uses an electric razor on his beard.
v_ImXRDdhcCgs,0,6408,6403,We see logs in a pile in the woods.
v_in5XF1bbYr0,0,2871,2870,We see a series of opening screens.
v_IN8-B39kq_k,0,1763,2001,Two men introduce themselves in the beginning of the video and tell the viewers that they will be talking about tattoos.
v_InA8Xbg-hvo,0,3972,3970,The words how to apply mascara appear.
v_InavXU3iWBE,0,778,776,A man is standing on top of a truck.
v_inbkDgHuRrY,510,95289,102387,A man is seen speaking to the camera while it pans around the area and he climbs into a machine.
v_iNhoeDq_EBQ,0,144730,144688,A large group of people are seen standing on a mat and performing a routine with one another.
v_InHt3sukfeg,0,4376,4369,A picture of a patio set is shown followed by a woman scrubbing down the tables and chairs.
v_injaml6fr7s,201,6527,6726,A woman rides a horse in an indoor barn while playing a game of solo polo.
v_INmaUkmVK24,330,21020,21995,A man is seen kneeling down with a razor and looking up towards the camera.
v_iNMxIXAcHYU,0,1211,1206,First the man puts pink lipstick on his lips and he says he's a joker.
v_yWfTd8pRLgM,0,3314,3313,A girl is doing back flips on a blue mat.
v_ywl6JVt7-7I,0,1036,1031,A person is seen riding around on a lawn mower cutting the grass in a large field.
v_YWsqpINl8Ic,0,72050,71995,A handyman is standing in front of a porch and talking.
v_YWu9gYCBAas,0,216110,216137,We see shots of a sink.
v_YwUW6Qh_5TA,0,2463,2632,A gymnast is seen standing with his arms out and hops on a board.
v_yWvyLG3kq2I,0,1367,1364,A large water fall is shown.
v_yXH7GcOduNo,0,81830,86530,A woman is seen standing in the middle of a sand pit and begins swinging an object around.
v_YXl4cEB7E3Y,0,575,574,A boy is standing in the middle of a parking lot.
v_yxSBQXuOwuc,0,144010,144020,A logo is shown with water drop sounds playing in the background.
v_YxUNzzrgJnI,0,5065,5062,A car is driving down a road with passengers.
v_yxZ4ouqcld4,0,3243,3431,A camera shoots various shots all around a city and shoe store.
v_yXzLQU_jS44,0,4792,5474,A man is looking down and talking into the camera.
v_YynqCEoHKCk,47,4586,4752,A woman is seen performing a dance routine on a stage in front of a large audience.
v_YYpeT1sH_m0,0,1409,3568,Fit guys stand on a bleach.
v_YYUm4o1aDmY,134,8665,8976,A woman untie a pair of shoes until half and raise the tongues.
v_yyUmEgvq3B0,0,2082,2093,A man is seen walking with a chair and puts it in the middle of a bowling lane.
v_Yyv8oxrFGV0,0,2126,2125,A group of men are seen crowded around a table where more men are sitting and speaking.
v_yyvc2OSPx1Y,0,5439,5438,"A woman is shown in wal-mart, laughing and choosing earrings from a rack."
v_YZacstLO0XA,11720,113240,130090,A man is demonstrating how to make a three egg omelette in his kitchen.
v_EO_BnsrWMnI,95,5997,6391,A man is seen wearing a funny uniform and walking out onto a large stage while intervening to speak to the camera.
v_EP9Ul7UdzYI,0,5291,5288,Several men dressed for the cold are waiting in a room outside the snow.
v_ePAc9xK9fac,0,3010,3008,woman is climbing a rock wall in a gym and a man is pulling the ropes.
v_EPCb-f6yQxA,3100,71700,77531,Various mountain scenery is shown from different angles.
v_Epl3pExUuNs,0,4080,4080,People are sitting in bumper cars crashing into each other.
v_EpLRCz5dwb0,0,800,797,A woman starts running down a track.
v_ePqfnkzAQjQ,0,136360,136291,A girl sits and endures pain as she gets a traditional Polynesian tattoo.
v_EPql2nTJb9I,0,2197,2193,A man and woman are standing an a kitchen.
v_epqnpUCVLK8,0,61740,63295,A little boy is laying on an exercise ball.
v_epZjMuRRXLo,0,3881,3891,A woman is seen standing in front of a mirror and begins jumping rope while smiling at the camera.
v_Eq0Ibnq9sYA,0,39270,39262,A woman is seen pushing a puck along some ice followed by people brushing ice with brooms in front of the puck.
v_eQ9cmxPKvT8,0,6410,6747,A man in a gray sweat shirt is standing at a bus stop.
v_eQc-8npRq18,80,4010,4023,A person is seen standing before a large track holding a pole.
v_EqhnCfb5vEc,0,5580,5576,"A woman is on stage doing a belly dance routine, she is very passionate about it."
v_eqm20MDaeRQ,3,400,403,A woman is seen kneeling over a bucket on an old tv show.
v_eQnwUWfah9w,0,168290,168207,An ad for football appears on the screen.
v_EqqqGf4wLH0,0,94680,156409,A Mexican band is playing and singing.
v_eqWQOAjF4-k,0,709,707,We see a little boy standing on a platform on a jungle gym.
v_ER0UPx6-VcM,0,1873,1871,A man and woman are playing inside a racquetball court.
v_Er88I-NQkG4,0,5426,5423,spanish letters are shown in the video.
v_ERcMdKNF_pc,0,1203,1201,A gymnast prepares to mount a beam.
v_wJOHmxQZPR4,0,5604,5601,A woman is seen hosting a news segment speaking to the camera and transitions into a group of men walking in a straight line.
v_WjueR8K-nnI,0,3678,3673,Children rides bumper cars in a carnival.
v_wJV-kQRmaGc,0,24100,24085,A black banner overlay with the word POWERCHALK written in white and green is across the banner.
v_WJwLjPDvLrY,0,177010,176975,"A group is on the beach, playing volleyball."
v_WjX-xi2Ocbo,0,677,676,"A dirt clodden rodea is shown, as a man on a horse is released from a gate."
v_wj_xmkHjItg,0,5092,5090,A car is traveling through snow covered roads and trees before arriving at a cabin.
v_WkiBckpLXfU,0,1948,1946,a man and a woman are talking in front of the camera.
v_wkJWeSw8FSE,15,611,627,A man stands lighting a stick with campers in the background and a fire blazing.
v_WKLLTGbDI7w,0,2381,2378,The recipe for making limeade is shown.
v_WL4iqWa_1Z0,0,600,600,Two young males are sitting at a desk behind two microphones and two computers.
v_wlAnWPxnQ8k,0,2793,2789,girlwearnig a purple body is in fornt of a balance pole and make a jump to stands on top.
v_wLcpMJv83XY,0,169000,169012,A still image of a man dressed in an Under Armour shirt and a pair of slacks is standing in one spot in a bowling alley.
v_WlFBWlCklm8,0,4042,4040,An intro black screen appears and the word Poweriser flashes.
v_wlO7PcigY-s,0,63530,63451,A man drops a tennis racquet with ball then hits the ball.
v_WLpjci5dN8s,0,109550,109427,Words are written on the screen.
v_WlsVDIIo2dk,0,5907,5906,Several couples of men and women are shown performing a tango routine in front of a group of people.
v_WltsIClflnA,0,1036,1036,kid is swinging on a playground.
v_wlx5YuEHsO8,0,4943,4940,"A white intro screen appears with special effects and a lot of coloring that include words, numbers, and logos."
v_WlYhEPyLcBc,0,1455,2660,Two couples play badminton in a court.
v_wlYxVUJSJVI,0,6639,6635,A group of kids are playing indoor soccer.
v_Wm1CL_g91G4,212,4312,4710,There's a lady in green sanding the counter giving out tickets to people who are purchasing them for snow tubing.
v_wM7FmqEj4PY,0,601,600,woman is standing in a living room holding an iron.
v_WmabLngcvas,0,122250,126634,A man is seen sitting on a camel followed by getting off and another man climbing on.
v_DbuQn8EOJx0,15,1467,1509,A boy sits in a room and talks to a camera while holding a demonstrating how to use an electronic cigarette.
v_DbZ0ns9s2X0,0,4344,4342,A painting is shown followed by several pictures of painting tools and supplies.
v_dc9m-G9CKmQ,0,4123,4122,A man speaking about how he will be sharpening knives today.
v_dcARAWmvWSo,0,5883,6461,We see men working on a roof on a ranch style house.
v_DCCD1fufXfY,0,52170,52167,The little girl went out of the room.
v_dcclQadR-L0,0,1159,1156,A group of people are riding on horses on a field.
v_DCKwTvFrA6Q,0,5549,5546,The woman introduces herself in the beginning of the video and then different pictures are shown.
v_dcmfRooP6dg,0,5946,5944,A close up of a strawberry is shown.
v_DcoHV4WiHQk,0,510,512,A woman is seen sitting on sand next to a girl.
v_DCyLmohIwkQ,0,3740,3737,A man slowly walks over and takes some equipment off of the wall as some dramatic music plays.
v_DCYz8p4zH6o,10,976,1031,A man is seen kneeling on the floor swinging his arms back and fourth.
v_dD3eR9Sb1x0,0,5202,5199,Multiple colors and designs flash across the screen.
v_DDwBAbeGejE,0,143430,143405,woman is sitting in studio giving the news.
v_dDYQNtOtb-Q,0,1004,1000,A little boy is riding in a car drinking a drink and playing with his phone.
v_DDZFQKi1v2U,0,2612,2693,A woman is seen laying on the couch with another girl sitting above her.
v_dE1NAofn3ks,0,692,690,A curler prepares to make a curling shot while being watch be other people in the arena.
v_Z2b84JjYdtw,72,627,906,A slide of pictures shows performing a marching band and girls moving around.
v_Z2GWtB7MGVs,0,5329,6699,The camera pans back to show a hotel with red lanterns in the air and crows of people standing and looking out over the beach.
v_Z2wZr0Beq9c,660,129450,132754,A woman is seen sitting behind a poker table and dealer cards while others do the same in the back.
v_z31xpHUGgO0,0,110160,113580,A man and a little boy play badminton in an indoor court.
v_Z3DhUZhoRDA,0,3321,3319,Wall paper on a wall is shown.
v_Z3jo5hbPo1Q,0,5840,5825,A young girl is standing on a stage in front of 4 judges that are sitting along a table and they are talking to her.
v_Z3noRsTXGt4,0,500,570,A person is running on an excerise machine.
v_Z3NtsxP6w-g,0,5461,5459,A man is seen speaking to the camera and leads into actors being interviewed about a film.
v_z4B1JZQnHl4,0,5781,5778,A group of skaters are going quickly around an outdoor track.
v_Z4biLo6k5fI,0,4080,3776,The faucet showing is then a hand attached the hose and tighten the hose.
v_Z4KErmUO3gw,0,5051,5050,We see an opening title screen.
v_Z4OyG8ZzUpg,0,5264,5287,Two boys are out in the yard playing ball.
v_z4qaGiWt-bo,0,79670,79621,"A team is on a field as a runner throws the ball, which the batter hits and is caught."
v_z4_OuffZPAo,0,28350,28395,A man peels a potato while blindfolded and two little girls watch.
v_Z56Xq8Ud4I0,0,2440,2438,A woman is seen speaking to the camera and then takes her ring off to run her hands under some water.
